Manufacturer Name,Part number,Part Description,Distributor,SKU,Stock Quantity,MOQ- Minimum Order Quantity,Packaging,Currency,Price 1,Price 10,Price 25,Price 50,Price 100,Price 200,Price 250,Price 500,Price 1000,Price 2000,Price 3000,Price 4000,Price 5000,Price 10000,Price 50000,Price 100000
Avago,HLMP1790,,LittleDiode,HLMP1790,100,,,,,,,,,,,,,,,,,,,
Avago,HLMP-1790,,EDX,HLMP-1790,6347,,,,,,,,,,,,,,,,,,,
Avago,HLMP-1790,,SIE,HLMP-1790,13980,,,,,,,,,,,,,,,,,,,
Avago,HLMP-1790,,Rotakorn,HLMP-1790,95,,,,,,,,,,,,,,,,,,,
Avago,HLMP-1790,,Voyager Components,HLMP-1790,200,,,,,,,,,,,,,,,,,,,
Avago,40K0045,,Newark,40K0045,2735,1,,USD,0.50000,0.39000,0.32500,,0.28000,,0.25000,0.21500,0.16600,,,,,,,
Avago,HLMP-1719,,Arrow,HLMP-1719,26339,1,,USD,0.18260,,,,,,,,,,,,,,,
Avago,HLMP-1719,,Avnet Express,HLMP-1719,15173,1,,USD,0.55000,0.28600,,0.20350,0.18150,,,0.15400,,,,,,,,
Avago,516-1309-ND,,Digi-Key,516-1309-ND,14661,1,Bulk,USD,0.50000,0.39000,0.32520,,0.28000,,0.25000,0.21500,0.16600,,,,,,,
Avago,1003208,,Farnell,1003208,9497,5,,GBP,,,,,0.16300,,,0.14200,0.10100,0.09500,,,,,,
Avago,1003208,,element14 APAC,1003208,7638,10,Bulk,SGD,,0.33900,,0.27800,,0.24500,,0.21900,0.20400,,,,,,,
Avago,AVAG-0000328,,Chip One Stop,AVAG-0000328,1523,5,,USD,,,0.21400,0.21000,0.20500,,,0.17100,0.16300,,,,,,,
Avago,HLMP-1719,,Avnet Express Europe,HLMP-1719,0,2000,,EUR,,,,,,,,,,0.10800,,,,,,
Avago,HLMP-1719,,Avnet Express Asia,HLMP-1719,0,12000,,USD,,,,,,,,,,,,,,,,
Avago,17505316,,Distrelec,17505316,97,,,EUR,0.39000,,,,,,,,,,,,,,,
Avago,1711228,,RS Components,1711228,4120,,,,,,,,,,,,,,,,,,,
Avago,253673,,Jameco,253673,25117,,,USD,,0.39000,,0.35000,0.32000,,,,,,,,,,,
Avago,HLMP-1719,,Angenic,HLMP-1719,250,,,,,,,,,,,,,,,,,,,
Avago,HLMP-1719,,SIE,HLMP-1719,1685,,,,,,,,,,,,,,,,,,,
Avago,HLMP1719,,LittleDiode,HLMP1719,0,,,,,,,,,,,,,,,,,,,
Avago,HLMP-1719,,Rotakorn,HLMP-1719,200,,,,,,,,,,,,,,,,,,,
Avago,HLMP-1719,,Voyager Components,HLMP-1719,300,,,,,,,,,,,,,,,,,,,
Avago,HCPL-2601,,Avnet Express,HCPL-2601,986,1,,USD,2.39640,1.62350,,1.46040,1.40010,,,1.29150,,,,,,,,
Avago,HCPL-2601,,Arrow,HCPL-2601,1034,1,,USD,1.56000,,,,,,,,,,,,,,,
Avago,516-1076-5-ND,,Digi-Key,516-1076-5-ND,683,1,Tube,USD,3.32000,2.94400,2.18400,,1.89920,,1.70932,1.51940,1.28013,,,,,,,
Avago,HCPL-2601,,Avnet Express Europe,HCPL-2601,0,100,,EUR,,,,,1.27000,,,,,,,,,,,
Avago,HCPL-2601,,Freelance Electronics,HCPL-2601,2645,,,USD,0.46000,,,,,,,,,,,,,,,
Avago,HCPL2601,,LittleDiode,HCPL2601,121,,,,,,,,,,,,,,,,,,,
Avago,23911153,,PriceLynx,23911153,9,,,,,,,,,,,,,,,,,,,
Avago,HCPL2601,,Angenic,HCPL2601,1,,,,,,,,,,,,,,,,,,,
Avago,HFBR-2522-ND,,Digi-Key,HFBR-2522-ND,0,200,Bulk,USD,,,,,,8.14000,,,,,,,,,,
Avago,4965901,,RS Components,4965901,129,,,,,,,,,,,,,,,,,,,
Avago,HFBR-2522,,Voyager Components,HFBR-2522,72,,,,,,,,,,,,,,,,,,,
Avago,HFBR-2522,,4 Star Electronics,HFBR-2522,12,,,,,,,,,,,,,,,,,,,
Avago,HCPL-7800,,Avnet Express,HCPL-7800,-3,1,,USD,11.03820,9.25050,,8.64260,8.19380,,,7.74150,,,,,,,,
Avago,630-HCPL-7800,,Mouser,630-HCPL-7800,172,,,USD,,,,,9.63000,,9.03000,,,,,,,,,
Avago,516-2995-ND,,Digi-Key,516-2995-ND,119,1,Tube,USD,13.25000,12.04800,11.14440,,10.24080,,9.33720,8.73480,8.01192,,,,,,,
Avago,HCPL-7800,,Arrow,HCPL-7800,0,1,,USD,9.07000,,,,,,,,,,,,,,,
Avago,459446,,element14 APAC,459446,215,1,Bulk,SGD,15.98000,15.27000,,,14.20000,,,12.79000,,,,,,,,
Avago,459446,,Farnell,459446,164,1,,GBP,13.49000,11.77000,,,5.50000,,4.96000,4.69000,,,,,,,,
Avago,HCPL-7800,,Avnet Express Asia,HCPL-7800,0,150,,USD,,,,,,,,,,,,,,,,
Avago,HCPL-7800,,Avnet Express Europe,HCPL-7800,0,50,,EUR,,,,7.98000,,,,,,,,,,,,
Avago,HCPL-7800,,Express Electronics,HCPL-7800,390,,,,,,,,,,,,,,,,,,,
Avago,HCPL-7800,,Cyclops Electronics,HCPL-7800,390,,,,,,,,,,,,,,,,,,,
Avago,71K0286,,Newark,71K0286,393,1,,USD,12.41000,11.88000,,9.24000,7.92000,,7.50000,7.13000,6.71000,,,,,,,
Avago,HFBR-2531Z,,Avnet Express,HFBR-2531Z,1234,1,,USD,10.40890,8.69570,,8.13580,7.70670,,,7.27420,,,,,,,,
Avago,516-2067-ND,,Digi-Key,516-2067-ND,619,1,Bulk,USD,13.28000,12.71300,9.88760,,8.47500,,8.05124,7.62750,7.20375,,,,,,,
Avago,630-HFBR-2531Z,,Mouser,630-HFBR-2531Z,316,,,USD,12.60000,11.30000,9.88000,,,,,,,,,,,,,
Avago,HFBR-2531Z,,Arrow,HFBR-2531Z,0,1,,USD,8.43000,,,,,,,,,,,,,,,
Avago,1247665,,element14 APAC,1247665,460,1,,SGD,18.40000,16.50000,14.42000,12.78000,12.37000,,,,,,,,,,,
Avago,1247665,,Farnell,1247665,128,1,,GBP,10.10000,7.57000,,,5.72000,,5.26000,5.01000,,,,,,,,
Avago,HFBR2531Z,,Schukat,HFBR2531Z,165,1,,EUR,8.90000,,,5.35000,,,,,,,,,,,,
Avago,11097392,,Distrelec,11097392,100,,,EUR,13.69000,,,,,,,,,,,,,,,
Avago,HFBR-2531Z,,Avnet Express Europe,HFBR-2531Z,0,200,,EUR,,,,,,8.58000,,,,,,,,,,
Avago,236745,,RS Components,236745,285,,,,,,,,,,,,,,,,,,,
Avago,HFBR-2531Z,,TME,HFBR-2531Z,1,1,,USD,14.56300,13.49200,,,,,,,,,,,,,,
Avago,HFBR2531Z,,LittleDiode,HFBR2531Z,0,,,,,,,,,,,,,,,,,,,
Avago,5082-2835-ND,,Digi-Key,5082-2835-ND,0,500,Bulk,USD,,,,,,,,1.47000,,,,,,,,
Avago,06F5686,,Newark,06F5686,258,1,,USD,6.92000,6.27000,4.96000,,4.18000,,3.92000,3.58000,3.40000,,,,,,,
Avago,HDSP-4832,,Avnet Express,HDSP-4832,3580,1,,USD,5.99750,4.44830,,3.80640,3.75490,,,3.58220,,,,,,,,
Avago,516-1236-5-ND,,Digi-Key,516-1236-5-ND,919,1,Tube,USD,7.05000,6.38900,,5.05820,4.25950,,3.99332,3.66052,3.39300,,,,3.19725,,,
Avago,630-HDSP-4832,,Mouser,630-HDSP-4832,472,,,USD,6.52000,5.87000,4.69000,,,,,,,,,,,,,
Avago,HDSP-4832,,Arrow,HDSP-4832,214,1,,USD,2.10000,,,,,,,,,,,,,,,
Avago,1003271,,Farnell,1003271,79,1,,GBP,4.34000,,,,2.57000,,,,2.51000,2.46000,2.41000,,,,,
Avago,1003271,,element14 APAC,1003271,29,1,Bulk,SGD,9.52000,8.57000,6.85000,,5.87000,,5.52000,,,,,,,,,
Avago,HDSP-4832,,Avnet Express Europe,HDSP-4832,0,120,,EUR,,,,,,,,,,,,,,,,
Avago,HDSP-4832,,Avnet Express Asia,HDSP-4832,0,360,,USD,,,,,,,,,,,,,,,,
Avago,17502618,,Distrelec,17502618,89,,,EUR,6.07000,,,,,,,,,,,,,,,
Avago,AVAG-0010994,,Chip One Stop,AVAG-0010994,4,1,,USD,8.53000,,,,,,,,,,,,,,,
Avago,2465689,,RS Components,2465689,2950,,,,,,,,,,,,,,,,,,,
Avago,1551402,,Jameco,1551402,60,,,USD,7.95000,6.95000,,,6.25000,,,,5.95000,,,,,,,
Avago,HFBR-4593-ND,,Digi-Key,HFBR-4593-ND,0,500,Bulk,USD,,,,,,,,2.92160,,,,,,,,
Avago,40K0064,,Newark,40K0064,8513,1,,USD,0.41000,0.29400,0.24000,,0.19200,,0.16200,0.13800,0.10800,,,,,,,
Avago,630-HLMP-3519,,Mouser,630-HLMP-3519,7578,,,USD,0.33000,0.26900,,,0.13800,,,,,,,,,,,
Avago,HLMP-3519,,Arrow,HLMP-3519,6690,1,,USD,0.10850,,,,,,,,,,,,,,,
Avago,516-1337-ND,,Digi-Key,516-1337-ND,6047,1,Bulk,USD,0.42000,0.30000,0.24480,,0.19580,,0.16524,0.14076,0.10800,,,,,,,
Avago,HLMP-3519,,Avnet Express,HLMP-3519,2207,1,,USD,0.43560,0.19800,,0.13530,0.11950,,,0.10070,,,,,,,,
Avago,1003218,,element14 APAC,1003218,8704,1,Bulk,SGD,0.17800,,,,,,,,,,,,,,,
Avago,1003218,,Farnell,1003218,3118,5,,GBP,,,,,0.20300,,,0.18600,0.17800,,,,,,,
Avago,HLMP-3519,,Avnet Express Europe,HLMP-3519,0,2000,,EUR,,,,,,,,,,0.12000,,,,,,
Avago,8415110P,,RS Components,8415110P,7800,,,,,,,,,,,,,,,,,,,
Avago,11074734,,Distrelec,11074734,21,,,EUR,0.29000,,,,,,,,,,,,,,,
Avago,1554662,,Jameco,1554662,6498,,,USD,,0.25000,,0.21000,0.19000,,,,,,,,,,,
Avago,HLMP3519,,Area51,HLMP3519,490,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3519,,EDX,HLMP-3519,339,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3519,,SIE,HLMP-3519,8400,,,,,,,,,,,,,,,,,,,
Avago,HFBR-4511-ND,,Digi-Key,HFBR-4511-ND,0,2000,Bulk,USD,,,,,,,,,,0.42000,,,,,,
Avago,HFBR4511,,LittleDiode,HFBR4511,90,,,,,,,,,,,,,,,,,,,
Avago,HFBR-4511,,4 Star Electronics,HFBR-4511,200,,,,,,,,,,,,,,,,,,,
Avago,HFBR-4511,,Area51,HFBR-4511,1,,,,,,,,,,,,,,,,,,,
Avago,HFBR-4511,,EarthTron,HFBR-4511,1795,,,,,,,,,,,,,,,,,,,
Avago,40K0053,,Newark,40K0053,9270,1,,USD,0.41000,0.29400,0.24000,,0.19200,,0.16200,0.13800,0.10800,,,,,,,
Avago,516-1335-ND,,Digi-Key,516-1335-ND,28274,1,Bulk,USD,0.41000,0.29400,0.24000,,0.19200,,0.16200,0.13800,0.10800,,,,,,,
Avago,HLMP-3316,,Avnet Express,HLMP-3316,13862,1,,USD,0.43560,0.19800,,0.13530,0.11950,,,0.10070,,,,,,,,
Avago,HLMP-3316,,Arrow,HLMP-3316,21002,1,,USD,0.11210,,,,,,,,,,,,,,,
Avago,630-HLMP-3316,,Mouser,630-HLMP-3316,9088,,,USD,0.33000,0.26900,,,0.13800,,,,,,,,,,,
Avago,1003216,,Farnell,1003216,7231,5,,GBP,,,,,0.17900,,,0.14700,0.14000,,,,,,,
Avago,1003216,,element14 APAC,1003216,3265,5,Bulk,SGD,,,,,0.37400,,,0.34000,0.25100,,,,,,,
Avago,HLMP-3316,,Avnet Express Europe,HLMP-3316,0,2000,,EUR,,,,,,,,,,0.09000,,,,,,
Avago,11074730,,Distrelec,11074730,21,,,EUR,0.29000,,,,,,,,,,,,,,,
Avago,1554566,,Jameco,1554566,19952,,,USD,,0.25000,,0.21000,0.19000,,,,,,,,,,,
Avago,HLMP3316,,LittleDiode,HLMP3316,2109,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3316,,4 Star Electronics,HLMP-3316,500,,,,,,,,,,,,,,,,,,,
Avago,43K6989,,Newark,43K6989,21,1,,USD,3.97000,3.97000,3.97000,,3.40000,,3.40000,3.18000,3.17000,,,,,,,
Avago,HDSP-4850,,Arrow,HDSP-4850,2267,1,,USD,3.80000,,,,,,,,,,,,,,,
Avago,HDSP-4850,,Avnet Express,HDSP-4850,336,1,,USD,5.60250,4.09390,,3.47510,3.43220,,,3.26880,,,,,,,,
Avago,630-HDSP-4850,,Mouser,630-HDSP-4850,807,,,USD,6.66000,4.99000,,,4.04000,,,,,,,,,,,
Avago,516-1241-5-ND,,Digi-Key,516-1241-5-ND,98,1,Tube,USD,7.28000,6.06900,,5.09800,4.36970,,3.88416,3.52002,3.16540,,,,2.95120,,,
Avago,HDSP-4850,,Avnet Express Europe,HDSP-4850,1174,120,,EUR,,,,,,,,,,,,,,,,
Avago,1003270,,element14 APAC,1003270,309,1,Bulk,SGD,3.52000,,,,,,,,,,,,,,,
Avago,1003270,,Farnell,1003270,131,1,,GBP,3.76000,,,,3.04000,,,,2.18000,2.05000,1.96000,,,,,
Avago,17502611,,Distrelec,17502611,86,,,EUR,5.84000,,,,,,,,,,,,,,,
Avago,AVAG-0000263,,Chip One Stop,AVAG-0000263,1,1,,USD,6.29000,,,,,,,,,,,,,,,
Avago,1711385,,RS Components,1711385,649,,,,,,,,,,,,,,,,,,,
Avago,HDSP-4850,,SIE,HDSP-4850,449,,,,,,,,,,,,,,,,,,,
Avago,HDSP-4850,,4 Star Electronics,HDSP-4850,13,,,,,,,,,,,,,,,,,,,
Avago,HDSP-4850,,Select Technology,HDSP-4850,4,,,,,,,,,,,,,,,,,,,
Avago,40K0082,,Newark,40K0082,4538,1,,USD,0.50000,0.39000,0.32500,,0.28000,,0.25000,0.21500,0.16600,,,,,,,
Avago,HLMP-4740,,Avnet Express,HLMP-4740,18741,1,,USD,0.45100,0.26400,,0.19800,0.18260,,,0.16500,,,,,,,,
Avago,HLMP-4740,,Future Electronics,HLMP-4740,0,75,,USD,,,,,,,,,,,0.15110,,,,,
Avago,630-HLMP-4740,,Mouser,630-HLMP-4740,3266,,,USD,0.50000,0.32500,,,0.21500,,,,,,,,,,,
Avago,1003234,,Farnell,1003234,12276,5,,GBP,,,,,,,,,0.10300,,,,0.07970,,,
Avago,516-1327-ND,,Digi-Key,516-1327-ND,2735,1,Bulk,USD,0.50000,0.39000,0.32520,,0.28000,,0.25000,0.21500,0.16600,,,,,,,
Avago,HLMP-4740,,Arrow,HLMP-4740,0,1,,USD,0.18260,,,,,,,,,,,,,,,
Avago,1003234,,element14 APAC,1003234,8155,5,Bulk,SGD,,,,,,,,,0.24500,,,,0.22200,,,
Avago,HLMP-4740,,Avnet Express Europe,HLMP-4740,6145,2000,,EUR,,,,,,,,,,0.12000,,,,,,
Avago,AVAG-0000375,,Chip One Stop,AVAG-0000375,2154,5,,USD,,,0.23800,0.23300,0.22800,,,0.19000,0.18100,,,,,,,
Avago,HLMP-4740,,Avnet Express Asia,HLMP-4740,0,10000,,USD,,,,,,,,,,,,,,0.07150,,
Avago,17505365,,Distrelec,17505365,266,,,EUR,0.42000,,,,,,,,,,,,,,,
Avago,1808467,,RS Components,1808467,11460,,,,,,,,,,,,,,,,,,,
Avago,HLMP4740,,LittleDiode,HLMP4740,433,,,,,,,,,,,,,,,,,,,
Avago,HLMP-4740,,SIE,HLMP-4740,11275,,,,,,,,,,,,,,,,,,,
Avago,HLMP4740,,Express Electronics,HLMP4740,8,,,,,,,,,,,,,,,,,,,
Avago,40K0081,,Newark,40K0081,4316,1,,USD,0.50000,0.39000,0.32500,,0.28000,,0.25000,0.21500,0.16600,,,,,,,
Avago,HLMP-4719,,Avnet Express,HLMP-4719,9052,1,,USD,0.55000,0.28600,,0.20350,0.18150,,,0.15400,,,,,,,,
Avago,HLMP-4719,,Avnet Express Europe,HLMP-4719,20508,2000,,EUR,,,,,,,,,,0.12000,,,,0.08700,,
Avago,1003233,,Farnell,1003233,14264,5,,GBP,,,,,,,,,0.10500,,,,0.08000,,,
Avago,516-1326-ND,,Digi-Key,516-1326-ND,3867,1,Bulk,USD,0.50000,0.39000,0.32520,,0.28000,,0.25000,0.21500,0.16600,,,,,,,
Avago,630-HLMP-4719,,Mouser,630-HLMP-4719,3157,,,USD,0.50000,0.32500,,,0.21500,,,,,,,,,,,
Avago,HLMP-4719,,Arrow,HLMP-4719,3117,1,,USD,0.18260,,,,,,,,,,,,,,,
Avago,1003233,,element14 APAC,1003233,3217,1,Bulk,SGD,0.73000,0.47400,,,0.31400,,,,0.23400,0.20400,,,,,,
Avago,HLMP-4719,,Avnet Express Asia,HLMP-4719,6000,2000,,USD,,,,,,,,,,0.08340,,,,0.07700,,
Avago,AVAG-0000374,,Chip One Stop,AVAG-0000374,1387,5,,USD,,,0.33100,0.32400,0.28500,,,0.21900,0.16900,,,,,,,
Avago,17505357,,Distrelec,17505357,72,,,EUR,0.39000,,,,,,,,,,,,,,,
Avago,590569,,RS Components,590569,1325,,,,,,,,,,,,,,,,,,,
Avago,253825,,Jameco,253825,3151,,,USD,,0.39000,,0.35000,0.32000,,,,,,,,,,,
Avago,42K5949,,Newark,42K5949,5061,1,,USD,0.60000,0.46800,0.39000,,0.33600,,0.30000,0.25800,0.20000,,,,,,,
Avago,HLMP-3750,,Avnet Express,HLMP-3750,20119,1,,USD,0.63890,0.33440,,0.23890,0.21620,,,0.18290,,,,,,,,
Avago,630-HLMP-3750,,Mouser,630-HLMP-3750,7628,,,USD,0.60000,0.39000,,,0.25800,,,,,,,,,,,
Avago,516-1345-ND,,Digi-Key,516-1345-ND,4900,1,Bulk,USD,0.60000,0.46800,0.39000,,0.33600,,0.30000,0.25800,0.19920,,,,,,,
Avago,HLMP-3750,,Arrow,HLMP-3750,4129,1,,USD,0.21870,,,,,,,,,,,,,,,
Avago,1003224,,Farnell,1003224,6236,5,,GBP,,,,,0.25000,,0.20800,0.20300,0.19300,,,,,,,
Avago,1003224,,element14 APAC,1003224,5040,1,Bulk,SGD,0.87600,0.56900,,,0.37700,,,,0.28000,0.24500,,,,,,
Avago,AVAG-0000365,,Chip One Stop,AVAG-0000365,1282,5,,USD,,,0.42900,0.42000,0.41100,,,0.34300,0.32600,,,,,,,
Avago,HLMP-3750,,Avnet Express Europe,HLMP-3750,0,2000,,EUR,,,,,,,,,,0.21000,,,,,,
Avago,HLMP-3750,,Avnet Express Asia,HLMP-3750,0,10000,,USD,,,,,,,,,,,,,,0.07150,,
Avago,17504947,,Distrelec,17504947,105,,,EUR,0.43000,,,,,,,,,,,,,,,
Avago,590519,,RS Components,590519,1685,,,,,,,,,,,,,,,,,,,
Avago,HLMP3750,,AED Electronics,HLMP3750,10,,,,,,,,,,,,,,,,,,,
Avago,HFBR-1522-ND,,Digi-Key,HFBR-1522-ND,0,200,Bulk,USD,,,,,,8.14000,,,,,,,,,,
Avago,HFBR-1522,,EarthTron,HFBR-1522,387,,,,,,,,,,,,,,,,,,,
Avago,HCPL-2731,,Avnet Express,HCPL-2731,1422,1,,USD,3.59480,2.58410,,2.32570,2.26060,,,2.05490,,,,,,,,
Avago,516-1016-5-ND,,Digi-Key,516-1016-5-ND,343,1,Tube,USD,4.68000,3.90200,3.27720,,2.80910,,2.49696,2.26288,2.03490,,,,,,,
Avago,HCPL-2731,,Arrow,HCPL-2731,282,1,,USD,2.30000,,,,,,,,,,,,,,,
Avago,HCPL-2731,,Avnet Express Europe,HCPL-2731,0,50,,EUR,,,,2.47000,,,,,,,,,,,,
Avago,1550400,,Jameco,1550400,268,,,USD,,,1.40000,1.26000,,,,,,,,,,,,
Avago,HCPL-2232,,Avnet Express,HCPL-2232,2548,1,,USD,9.50160,7.88250,,7.35340,6.98180,,,6.55630,,,,,,,,
Avago,HCPL-2232,,Arrow,HCPL-2232,9349,1,,USD,7.64000,,,,,,,,,,,,,,,
Avago,630-HCPL-2232,,Mouser,630-HCPL-2232,153,,,USD,,,,,7.61000,,7.23000,,,,,,,,,
Avago,516-1063-5-ND,,Digi-Key,516-1063-5-ND,320,1,Tube,USD,11.93000,11.42300,8.88480,,7.61550,,7.23472,6.85396,6.47318,,,,,,,
Avago,232932,,element14 APAC,232932,257,1,Bulk,SGD,10.04000,9.58000,,,8.93000,,,8.26000,,,,,,,,
Avago,232932,,Farnell,232932,222,1,,GBP,9.45000,,8.15000,,5.15000,,4.91000,4.65000,,,,,,,,
Avago,HCPL-2232,,Avnet Express Europe,HCPL-2232,0,50,,EUR,,,,5.96000,,,,,,,,,,,,
Avago,1550047,,Jameco,1550047,8706,,,USD,14.65000,13.45000,,,12.25000,,,,,,,,,,,
Avago,HCPL-2232,,Freelance Electronics,HCPL-2232,0,,,USD,2.50000,,,,,,,,,,,,,,,
Avago,HCPL-2232,,Angenic,HCPL-2232,13,,,,,,,,,,,,,,,,,,,
Avago,HCPL2232,,LittleDiode,HCPL2232,1,,,,,,,,,,,,,,,,,,,
Avago,HCPL-2232,,EDX,HCPL-2232,27,,,,,,,,,,,,,,,,,,,
Avago,HCPL-2232,,Component Electronics,HCPL-2232,55,,,,,,,,,,,,,,,,,,,
Avago,ATI1N5711-ND,,Digi-Key,ATI1N5711-ND,0,500,Bulk,USD,,,,,,,,1.47000,,,,,,,,
Avago,43K8802,,Newark,43K8802,635,1,,USD,3.00000,2.50000,2.10000,,1.80000,,1.60000,1.45000,1.33000,,,,,,,
Avago,HDSP-5503,,Avnet Express,HDSP-5503,2139,1,,USD,2.86000,1.81500,,1.54000,1.46300,,,1.40250,,,,,,,,
Avago,1003294,,element14 APAC,1003294,8445,1,Bulk,SGD,4.09000,3.07000,,,2.48000,,2.25000,2.07000,,,,,,,,
Avago,516-1213-5-ND,,Digi-Key,516-1213-5-ND,1157,1,Tube,USD,3.00000,2.50000,,2.10000,1.80000,,1.60000,1.45000,1.33000,,,,1.24000,,,
Avago,630-HDSP-5503,,Mouser,630-HDSP-5503,714,,,USD,2.80000,2.10000,,,1.70000,,,,,,,,,,,
Avago,HDSP-5503,,Arrow,HDSP-5503,0,1,,USD,1.59000,,,,,,,,,,,,,,,
Avago,1003294,,Farnell,1003294,2841,1,,GBP,1.34000,,,,1.08000,,1.02000,0.65100,0.63800,,,,,,,
Avago,HDSP-5503,,Avnet Express Europe,HDSP-5503,0,320,,EUR,,,,,,,,,,,,,,,,
Avago,HDSP-5503,,Avnet Express Asia,HDSP-5503,0,1280,,USD,,,,,,,,,,,,,,,,
Avago,17550124,,Distrelec,17550124,302,,,EUR,2.70000,,,,,,,,,,,,,,,
Avago,AVAG-0000269,,Chip One Stop,AVAG-0000269,91,5,,USD,,,1.69000,,,,,,,,,,,,,
Avago,587951,,RS Components,587951,4380,,,,,,,,,,,,,,,,,,,
Avago,HDSP5503,,LittleDiode,HDSP5503,174,,,,,,,,,,,,,,,,,,,
Avago,40K0072,,Newark,40K0072,0,1,,USD,0.67500,0.52500,0.43500,,0.37500,,0.33000,0.28500,0.22500,,,,,,,
Avago,HLMP-3680,,Avnet Express,HLMP-3680,1763,1,,USD,0.75900,0.40150,,0.28880,0.26710,,,0.22530,,,,,,,,
Avago,HLMP-3680,,Arrow,HLMP-3680,2890,1,,USD,0.27480,,,,,,,,,,,,,,,
Avago,1003222,,Farnell,1003222,5077,5,,GBP,,,0.32000,,0.28000,,0.26000,0.23000,,,,,,,,
Avago,516-1343-ND,,Digi-Key,516-1343-ND,1647,1,Bulk,USD,0.69000,0.53600,0.44360,,0.38250,,0.33660,0.29070,0.22500,,,,,,,
Avago,630-HLMP-3680,,Mouser,630-HLMP-3680,1494,,,USD,0.67000,0.43500,,,0.28500,,,,,,,,,,,
Avago,HLMP-3680,,Avnet Express Europe,HLMP-3680,4000,2000,,EUR,,,,,,,,,,0.28000,,0.20300,,,,
Avago,1003222,,element14 APAC,1003222,210,1,Bulk,SGD,0.97800,0.63500,,,0.41600,,,,0.31800,0.29600,,,,,,
Avago,11074736,,Distrelec,11074736,21,,,EUR,0.62000,,,,,,,,,,,,,,,
Avago,AVAG-0000364,,Chip One Stop,AVAG-0000364,9,5,,USD,,,,,,,,,,,,,,,,
Avago,1554734,,Jameco,1554734,2746,,,USD,,,0.54000,0.49000,,,,,,,,,,,,
Avago,HLMP3680,,LittleDiode,HLMP3680,43,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3680,,Angenic,HLMP-3680,10,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3680,,SIE,HLMP-3680,1600,,,,,,,,,,,,,,,,,,,
Avago,HLMP-3680,,EDX,HLMP-3680,824,,,,,,,,,,,,,,,,,,,
Avago,39K9989,,Newark,39K9989,11282,1,,USD,0.16700,0.16700,0.16700,,0.16700,,0.16700,0.16700,0.14300,,,,,,,
Avago,HLMP-K150,,Avnet Express,HLMP-K150,17493,1,,USD,0.55000,0.28600,,0.20350,0.18150,,,0.15400,,,,,,,,
Avago,630-HLMP-K150,,Mouser,630-HLMP-K150,6815,,,USD,0.50000,0.32500,,,0.21500,,,,,,,,,,,
Avago,HLMP-K150,,Arrow,HLMP-K150,5791,1,,USD,0.18260,,,,,,,,,,,,,,,
Avago,516-1311-ND,,Digi-Key,516-1311-ND,4802,1,Bulk,USD,0.51000,0.39800,0.33160,,0.28560,,0.25500,0.21930,0.16600,,,,,,,
Avago,1003206,,Farnell,1003206,4780,5,,GBP,,,,,0.13400,,,0.11800,0.11600,,0.10000,,,,,
Avago,1003206,,element14 APAC,1003206,2634,5,Bulk,SGD,,,,,,,,,,,,,,,,
Avago,HLMP-K150,,Avnet Express Europe,HLMP-K150,4733,2000,,EUR,,,,,,,,,,0.15400,,0.13090,,,,
Avago,HLMP-K150,,Avnet Express Asia,HLMP-K150,0,10000,,USD,,,,,,,,,,,,,,0.07150,,
Avago,AVAG-0000453,,Chip One Stop,AVAG-0000453,45,5,,USD,,,0.33300,,,,,,,,,,,,,
Avago,11039992,,Distrelec,11039992,0,,,EUR,0.39000,,,,,,,,,,,,,,,
Avago,826515,,RS Components,826515,4465,,,,,,,,,,,,,,,,,,,
Avago,HLMP-K150,,Freelance Electronics,HLMP-K150,96,,,USD,0.12000,,,,,,,,,,,,,,,
Avago,HLMP-K150,,ExcessParts.Net,HLMP-K150,33,,,USD,0.06000,,,,,,,,,,,,,,,
Avago,HLMP-K150,,Angenic,HLMP-K150,150,,,,,,,,,,,,,,,,,,,
Avago,HLMP-K150,,SIE,HLMP-K150,8300,,,,,,,,,,,,,,,,,,,
Avago,HCPL-4503,,Avnet Express,HCPL-4503,850,550,,USD,,,,,,,,,1.37040,,,,,,,
Avago,HCPL-4503,,Arrow,HCPL-4503,328,1,,USD,1.63000,,,,,,,,,,,,,,,
Avago,516-1032-5-ND,,Digi-Key,516-1032-5-ND,204,1,Tube,USD,3.13000,2.60800,2.19040,,1.87740,,1.66880,1.51236,1.38719,,,,,,,
Avago,HCPL-4503,,Avnet Express Asia,HCPL-4503,0,1000,,USD,,,,,,,,,1.21880,,,,,,,
Avago,HCPL-4503,,Avnet Express Europe,HCPL-4503,0,100,,EUR,,,,,1.46000,,,,,,,,,,,
Avago,HCPL4503,,LittleDiode,HCPL4503,150,,,,,,,,,,,,,,,,,,,
Avago,HCPL-4503,,EarthTron,HCPL-4503,122,,,,,,,,,,,,,,,,,,,
Avago,43K7043,,Newark,43K7043,1,1,,USD,1.42000,1.42000,1.42000,,1.22000,,1.22000,1.22000,1.14000,,,,,,,
